ent,mun,loc,upm,est_nal,est_est,t_loc,con,vivienda,hab
23,5,1,958,21,275,1,212,14,6
10,5,1,958,23,198,1,145,15,7
7,101,1,958,23,162,1,325,16,6
30,193,1,958,22,99,1,3127,17,6
10,5,1,958,23,198,1,145,18,4
20,385,1,958,31,234,2,302,19,6
23,5,1,958,21,275,1,212,20,3
2,4,1,958,21,170,1,65,21,2
7,101,1,958,23,162,1,325,22,4
7,101,1,958,23,162,1,325,23,6
2,4,1,958,21,170,1,65,24,6
30,193,1,958,22,99,1,3127,25,6
20,385,1,958,31,234,2,302,26,3
10,5,1,958,23,198,1,145,27,1
30,193,1,958,22,99,1,3127,28,1
30,193,1,958,22,99,1,3127,29,6
23,5,1,958,21,275,1,212,30,1
14,120,1,959,32,27,1,395,1,3
14,120,1,959,32,27,1,395,2,6
14,120,1,959,32,27,1,395,3,1
25,6,1,959,32,183,1,205,4,7
16,53,1,959,22,127,1,86,5,3
15,106,1,959,42,140,1,86,6,5
1,1,1,959,42,123,1,53,7,5
5,30,1,959,22,144,1,229,8,4
5,30,1,959,22,144,1,229,9,4
14,120,1,959,32,27,1,395,10,5
22,14,1,959,43,259,1,353,11,1
16,53,1,959,22,127,1,86,12,2
1,1,1,959,42,123,1,53,13,2
5,30,1,959,22,144,1,229,14,2
1,1,1,959,42,123,1,53,15,1
1,1,1,959,42,123,1,53,16,6
16,53,1,959,22,127,1,86,17,3
30,87,1,959,40,821,1,5089,18,7
26,30,1,959,33,192,1,117,19,6
1,1,1,959,42,123,1,53,20,5
30,87,1,959,40,821,1,5089,21,5
30,87,1,959,40,821,1,5089,22,1
30,87,1,959,40,821,1,5089,23,4
22,14,1,959,43,259,1,353,24,7
16,53,1,959,22,127,1,86,25,2
22,14,1,959,43,259,1,353,26,5
16,53,1,959,22,127,1,86,27,4
22,14,1,959,43,259,1,353,28,2
5,30,1,959,22,144,1,229,29,1
26,30,1,959,33,192,1,117,30,4
26,30,1,959,33,192,1,117,31,4
15,106,1,959,42,140,1,86,32,2
30,87,1,959,40,821,1,5089,33,4
26,30,1,959,33,192,1,117,34,5
22,14,1,959,43,259,1,353,35,4
25,6,1,959,32,183,1,205,36,5
26,30,1,959,33,192,1,117,37,5
25,6,1,959,32,183,1,205,38,3
5,30,1,959,22,144,1,229,39,5
15,106,1,959,42,140,1,86,40,1
25,6,1,959,32,183,1,205,41,6
25,6,1,959,32,183,1,205,42,3
15,106,1,959,42,140,1,86,43,1
14,120,1,959,32,27,1,395,44,7
15,106,1,959,42,140,1,86,45,7
16,53,1,960,32,129,1,324,1,2
29,41,4,960,22,262,3,207,2,6
8,19,1,960,42,84,1,885,3,2
7,101,1,960,32,164,1,185,4,7
7,101,1,960,32,164,1,185,5,1
29,41,4,960,22,262,3,207,6,2
28,9,1,960,32,90,1,832,7,6
7,101,1,960,32,164,1,185,8,5
8,19,1,960,42,84,1,885,9,2
31,50,1,960,23,71,1,269,10,3
16,53,1,960,32,129,1,324,11,1
7,101,1,960,32,164,1,185,12,4
29,41,4,960,22,262,3,207,13,6
31,50,1,960,23,71,1,269,14,4
29,41,4,960,22,262,3,207,15,7
31,50,1,960,23,71,1,269,16,6
7,101,1,960,32,164,1,185,17,1
31,50,1,960,23,71,1,269,18,3
16,53,1,960,32,129,1,324,19,6
30,193,1,960,21,98,1,3089,20,2
30,193,1,960,21,98,1,3089,21,4
8,19,1,960,42,84,1,885,22,7
28,9,1,960,32,90,1,832,23,4
29,41,4,960,22,262,3,207,24,4
30,193,1,960,21,98,1,3089,25,3
8,19,1,960,42,84,1,885,26,2
16,53,1,960,32,129,1,324,27,7
28,9,1,960,32,90,1,832,28,3
30,193,1,960,21,98,1,3089,29,2
8,19,1,960,42,84,1,885,30,6
28,9,1,960,32,90,1,832,31,3
30,193,1,960,21,98,1,3089,32,1
28,9,1,960,32,90,1,832,33,5
16,53,1,960,32,129,1,324,34,5
31,50,1,960,23,71,1,269,35,5
8,19,1,961,33,83,1,773,1,7
10,5,1,961,22,197,1,24,2,7
11,20,1,961,23,55,1,493,3,4
28,9,1,961,33,91,1,710,4,6
23,5,1,961,21,275,1,107,5,2
26,30,1,961,43,194,1,308,6,7
29,41,4,961,21,261,3,167,7,6
17,11,1,961,42,226,1,357,8,2
26,30,1,961,43,194,1,308,9,3
22,14,1,961,33,257,1,40,10,6
11,20,1,961,23,55,1,493,11,4
22,14,1,961,33,257,1,40,12,4
23,5,1,961,21,275,1,107,13,4
11,20,1,961,23,55,1,493,14,6
11,20,1,961,23,55,1,493,15,2
10,5,1,961,22,197,1,24,16,1
17,11,1,961,42,226,1,357,17,4
22,14,1,961,33,257,1,40,18,2
20,385,1,961,24,233,2,134,19,4
29,41,4,961,21,261,3,167,20,1
10,5,1,961,22,197,1,24,21,6
17,11,1,961,42,226,1,357,22,2
28,9,1,961,33,91,1,710,23,1
20,385,1,961,24,233,2,134,24,4
17,11,1,961,42,226,1,357,25,2
22,14,1,961,33,257,1,40,26,7
23,5,1,961,21,275,1,107,27,3
20,385,1,961,24,233,2,134,28,6
26,30,1,961,43,194,1,308,29,1
8,19,1,961,33,83,1,773,30,2
8,19,1,961,33,83,1,773,31,3
28,9,1,961,33,91,1,710,32,7
20,385,1,961,24,233,2,134,33,1
26,30,1,961,43,194,1,308,34,3
20,385,1,961,24,233,2,134,35,2
23,5,1,961,21,275,1,107,36,4
28,9,1,961,33,91,1,710,37,5
10,5,1,961,22,197,1,24,38,2
26,30,1,961,43,194,1,308,39,1
28,9,1,961,33,91,1,710,40,3
29,41,4,961,21,261,3,167,41,6
23,5,1,961,21,275,1,107,42,5
10,5,1,961,22,197,1,24,43,1
11,20,1,961,23,55,1,493,44,3
8,19,1,961,33,83,1,773,45,1
29,41,4,961,21,261,3,167,46,6
17,11,1,961,42,226,1,357,47,7
8,19,1,961,33,83,1,773,48,5
22,14,1,961,33,257,1,40,49,1
29,41,4,961,21,261,3,167,50,6
30,87,1,962,33,820,1,5039,1,7
5,30,1,962,22,144,1,43,2,2
24,35,1,962,32,64,1,129,3,5
30,87,1,962,33,820,1,5039,4,4
12,1,1,962,24,113,1,241,5,3
5,30,1,962,22,144,1,43,6,6
5,30,1,962,22,144,1,43,7,6
7,101,1,962,22,161,1,210,8,5
12,1,1,962,24,113,1,241,9,6
30,87,1,962,33,820,1,5039,10,5
7,101,1,962,22,161,1,210,11,2
24,35,1,962,32,64,1,129,12,4
25,6,1,962,43,186,1,32,13,1
20,385,1,962,31,234,2,327,14,4
20,385,1,962,31,234,2,327,15,1
5,30,1,962,22,144,1,43,16,7
5,30,1,962,22,144,1,43,17,7
7,101,1,962,22,161,1,210,18,1
30,87,1,962,33,820,1,5039,19,2
12,1,1,962,24,113,1,241,20,3
7,101,1,962,22,161,1,210,21,3
12,1,1,962,24,113,1,241,22,1
24,35,1,962,32,64,1,129,23,2
24,35,1,962,32,64,1,129,24,1
25,6,1,962,43,186,1,32,25,2
20,385,1,962,31,234,2,327,26,2
12,1,1,962,24,113,1,241,27,7
7,101,1,962,22,161,1,210,28,3
30,87,1,962,33,820,1,5039,29,6
25,6,1,962,43,186,1,32,30,1
25,6,1,962,43,186,1,32,31,4
25,6,1,962,43,186,1,32,32,6
24,35,1,962,32,64,1,129,33,4
20,385,1,962,31,234,2,327,34,3
20,385,1,962,31,234,2,327,35,2
20,385,1,963,40,237,2,51,1,1
30,193,1,963,33,103,1,3133,2,5
21,140,14,963,32,47,2,378,3,4
16,53,1,963,23,128,1,141,4,6
20,385,1,963,40,237,2,51,5,2
21,140,14,963,32,47,2,378,6,2
20,385,1,963,40,237,2,51,7,4
16,53,1,963,23,128,1,141,8,4
16,53,1,963,23,128,1,141,9,2
16,53,1,963,23,128,1,141,10,5
20,385,1,963,40,237,2,51,11,3
16,53,1,963,23,128,1,141,12,6
30,193,1,963,33,103,1,3133,13,2
21,140,14,963,32,47,2,378,14,7
30,193,1,963,33,103,1,3133,15,2
20,385,1,963,40,237,2,51,16,7
20,385,1,963,40,237,2,51,17,2
20,385,1,963,40,237,2,51,18,3
30,193,1,963,33,103,1,3133,19,3
21,140,14,963,32,47,2,378,20,2
21,140,14,963,32,47,2,378,21,6
20,385,1,963,40,237,2,51,22,7
20,385,1,963,40,237,2,51,23,4
20,385,1,963,40,237,2,51,24,7
30,193,1,963,33,103,1,3133,25,6
14,120,1,964,33,28,1,156,1,6
14,120,1,964,33,28,1,156,2,1
14,120,1,964,33,28,1,156,3,6
1,1,1,964,43,124,1,91,4,3
23,5,1,964,42,281,1,294,5,7
14,120,1,964,33,28,1,156,6,5
1,1,1,964,43,124,1,91,7,6
29,41,4,964,21,261,3,77,8,1
29,41,4,964,21,261,3,77,9,5
23,5,1,964,42,281,1,294,10,6
1,1,1,964,43,124,1,91,11,1
23,5,1,964,42,281,1,294,12,2
29,41,4,964,21,261,3,77,13,5
29,41,4,964,21,261,3,77,14,3
23,5,1,964,42,281,1,294,15,4
1,1,1,964,43,124,1,91,16,6
29,41,4,964,21,261,3,77,17,6
14,120,1,964,33,28,1,156,18,5
23,5,1,964,42,281,1,294,19,5
1,1,1,964,43,124,1,91,20,6
26,30,1,965,43,194,1,35,1,4
26,30,1,965,43,194,1,35,2,5
26,30,1,965,43,194,1,35,3,6
26,30,1,965,43,194,1,35,4,1
26,30,1,965,43,194,1,35,5,1
17,29,24,966,21,219,3,115,1,2
23,5,1,966,43,282,1,239,2,7
11,20,1,966,23,55,1,65,3,2
23,5,1,966,43,282,1,239,4,5
17,29,24,966,21,219,3,115,5,4
10,5,1,966,43,202,1,241,6,6
17,29,24,966,21,219,3,115,7,2
23,5,1,966,43,282,1,239,8,6
24,28,1,966,43,67,1,260,9,6
5,30,1,966,22,144,1,277,10,7
11,20,1,966,23,55,1,65,11,3
10,5,1,966,43,202,1,241,12,2
24,28,1,966,43,67,1,260,13,6
7,101,1,966,22,161,1,92,14,7
5,30,1,966,22,144,1,277,15,1
7,101,1,966,22,161,1,92,16,4
21,140,1,966,21,43,2,536,17,5
5,30,1,966,22,144,1,277,18,6
11,20,1,966,23,55,1,65,19,2
24,28,1,966,43,67,1,260,20,2
17,29,24,966,21,219,3,115,21,4
7,101,1,966,22,161,1,92,22,4
21,140,1,966,21,43,2,536,23,6
10,5,1,966,43,202,1,241,24,4
24,28,1,966,43,67,1,260,25,2
17,29,24,966,21,219,3,115,26,4
10,5,1,966,43,202,1,241,27,6
21,140,1,966,21,43,2,536,28,1
11,20,1,966,23,55,1,65,29,2
21,140,1,966,21,43,2,536,30,5
10,5,1,966,43,202,1,241,31,1
5,30,1,966,22,144,1,277,32,3
21,140,1,966,21,43,2,536,33,7
11,20,1,966,23,55,1,65,34,2
5,30,1,966,22,144,1,277,35,5
7,101,1,966,22,161,1,92,36,4
24,28,1,966,43,67,1,260,37,3
23,5,1,966,43,282,1,239,38,1
23,5,1,966,43,282,1,239,39,1
7,101,1,966,22,161,1,92,40,7
31,50,1,967,22,70,1,81,1,6
25,6,1,967,43,186,1,374,2,1
30,193,1,967,33,103,1,3352,3,2
31,50,1,967,22,70,1,81,4,2
16,53,1,967,33,130,1,345,5,6
31,50,1,967,22,70,1,81,6,5
16,53,1,967,33,130,1,345,7,6
31,50,1,967,22,70,1,81,8,3
31,50,1,967,22,70,1,81,9,1
26,30,1,967,33,192,1,118,10,5
25,6,1,967,43,186,1,374,11,1
30,193,1,967,33,103,1,3352,12,3
1,1,1,967,23,120,1,205,13,6
22,14,1,967,43,259,1,222,14,6
16,53,1,967,33,130,1,345,15,7
26,30,1,967,33,192,1,118,16,7
16,53,1,967,33,130,1,345,17,3
26,30,1,967,33,192,1,118,18,1
22,14,1,967,43,259,1,222,19,2
28,9,1,967,32,90,1,671,20,5
28,9,1,967,32,90,1,671,21,6
1,1,1,967,23,120,1,205,22,1
28,9,1,967,32,90,1,671,23,3
28,9,1,967,32,90,1,671,24,1
30,193,1,967,33,103,1,3352,25,6
1,1,1,967,23,120,1,205,26,2
25,6,1,967,43,186,1,374,27,3
22,14,1,967,43,259,1,222,28,3
25,6,1,967,43,186,1,374,29,6
30,193,1,967,33,103,1,3352,30,3
22,14,1,967,43,259,1,222,31,6
28,9,1,967,32,90,1,671,32,7
1,1,1,967,23,120,1,205,33,1
22,14,1,967,43,259,1,222,34,7
26,30,1,967,33,192,1,118,35,3
16,53,1,967,33,130,1,345,36,5
26,30,1,967,33,192,1,118,37,5
25,6,1,967,43,186,1,374,38,7
30,193,1,967,33,103,1,3352,39,5
1,1,1,967,23,120,1,205,40,1
7,101,1,968,22,161,1,295,1,3
25,6,1,968,42,185,1,213,2,1
29,58,1,968,22,262,3,25,3,2
25,6,1,968,42,185,1,213,4,2
25,6,1,968,42,185,1,213,5,6
7,101,1,968,22,161,1,295,6,4
29,58,1,968,22,262,3,25,7,6
25,6,1,968,42,185,1,213,8,7
29,58,1,968,22,262,3,25,9,6
29,58,1,968,22,262,3,25,10,7
7,101,1,968,22,161,1,295,11,3
29,58,1,968,22,262,3,25,12,7
25,6,1,968,42,185,1,213,13,7
7,101,1,968,22,161,1,295,14,2
7,101,1,968,22,161,1,295,15,3
8,19,1,969,33,83,1,511,1,7
28,32,1,969,22,774,1,5205,2,1
28,32,1,969,22,774,1,5205,3,3
5,30,1,969,22,144,1,176,4,4
25,6,1,969,33,184,1,342,5,5
8,19,1,969,33,83,1,511,6,4
25,6,1,969,33,184,1,342,7,4
20,107,1,969,21,230,3,391,8,3
5,35,1,969,33,354,1,5279,9,7
5,35,1,969,33,354,1,5279,10,1
1,1,1,969,23,120,1,389,11,1
20,107,1,969,21,230,3,391,12,1
5,30,1,969,22,144,1,176,13,6
8,19,1,969,33,83,1,511,14,1
1,1,1,969,23,120,1,389,15,4
8,19,1,969,33,83,1,511,16,5
1,1,1,969,23,120,1,389,17,1
5,30,1,969,22,144,1,176,18,2
16,53,1,969,42,131,1,142,19,7
8,19,1,969,33,83,1,511,20,1
16,53,1,969,42,131,1,142,21,1
1,1,1,969,23,120,1,389,22,7
20,107,1,969,21,230,3,391,23,2
16,53,1,969,42,131,1,142,24,3
1,1,1,969,23,120,1,389,25,1
5,35,1,969,33,354,1,5279,26,7
16,53,1,969,42,131,1,142,27,1
25,6,1,969,33,184,1,342,28,3
28,32,1,969,22,774,1,5205,29,3
20,107,1,969,21,230,3,391,30,6
5,30,1,969,22,144,1,176,31,3
28,32,1,969,22,774,1,5205,32,6
25,6,1,969,33,184,1,342,33,3
25,6,1,969,33,184,1,342,34,7
5,35,1,969,33,354,1,5279,35,2
20,107,1,969,21,230,3,391,36,2
5,35,1,969,33,354,1,5279,37,7
28,32,1,969,22,774,1,5205,38,5
5,30,1,969,22,144,1,176,39,5
16,53,1,969,42,131,1,142,40,2
21,212,10,970,12,645,4,6024,1,2
7,101,1,970,21,160,1,177,2,4
15,54,1,970,33,139,1,285,3,5
21,212,10,970,12,645,4,6024,4,3
30,193,1,970,42,105,1,3281,5,5
21,212,10,970,12,645,4,6024,6,3
10,5,1,970,33,200,1,330,7,7
15,54,1,970,33,139,1,285,8,5
21,212,10,970,12,645,4,6024,9,3
30,193,1,970,42,105,1,3281,10,1
24,28,1,970,43,67,1,120,11,2
7,101,1,970,21,160,1,177,12,3
21,212,10,970,12,645,4,6024,13,1
10,5,1,970,33,200,1,330,14,6
30,193,1,970,42,105,1,3281,15,3
21,212,10,970,12,645,4,6024,16,2
24,28,1,970,43,67,1,120,17,1
21,212,10,970,12,645,4,6024,18,6
7,101,1,970,21,160,1,177,19,5
21,212,10,970,12,645,4,6024,20,6
7,101,1,970,21,160,1,177,21,3
21,212,10,970,12,645,4,6024,22,4
15,54,1,970,33,139,1,285,23,5
30,193,1,970,42,105,1,3281,24,4
10,5,1,970,33,200,1,330,25,7
22,14,1,970,42,258,1,208,26,4
21,212,10,970,12,645,4,6024,27,5
15,54,1,970,33,139,1,285,28,6
30,193,1,970,42,105,1,3281,29,4
10,5,1,970,33,200,1,330,30,5
24,28,1,970,43,67,1,120,31,6
24,28,1,970,43,67,1,120,32,5
21,212,10,970,12,645,4,6024,33,2
22,14,1,970,42,258,1,208,34,7
21,212,10,970,12,645,4,6024,35,4
15,54,1,970,33,139,1,285,36,2
21,212,10,970,12,645,4,6024,37,5
7,101,1,970,21,160,1,177,38,3
22,14,1,970,42,258,1,208,39,2
21,212,10,970,12,645,4,6024,40,7
21,212,10,970,12,645,4,6024,41,4
21,212,10,970,12,645,4,6024,42,5
21,212,10,970,12,645,4,6024,43,4
10,5,1,970,33,200,1,330,44,7
21,212,10,970,12,645,4,6024,45,4
24,28,1,970,43,67,1,120,46,4
21,212,10,970,12,645,4,6024,47,3
21,212,10,970,12,645,4,6024,48,6
22,14,1,970,42,258,1,208,49,3
22,14,1,970,42,258,1,208,50,6
14,120,1,971,23,26,1,384,1,4
5,30,1,971,21,143,1,408,2,5
17,29,24,971,21,219,3,295,3,3
5,30,1,971,21,143,1,408,4,2
17,29,24,971,21,219,3,295,5,5
14,120,1,971,23,26,1,384,6,6
17,29,24,971,21,219,3,295,7,1
23,5,1,971,42,281,1,133,8,6
14,120,1,971,23,26,1,384,9,2
20,107,1,971,23,232,3,146,10,2
5,30,1,971,21,143,1,408,11,2
20,107,1,971,23,232,3,146,12,2
23,5,1,971,42,281,1,133,13,4
20,107,1,971,23,232,3,146,14,1
23,5,1,971,42,281,1,133,15,2
23,5,1,971,42,281,1,133,16,4
20,107,1,971,23,232,3,146,17,3
5,30,1,971,21,143,1,408,18,2
20,107,1,971,23,232,3,146,19,5
23,5,1,971,42,281,1,133,20,2
5,30,1,971,21,143,1,408,21,1
14,120,1,971,23,26,1,384,22,7
17,29,24,971,21,219,3,295,23,5
14,120,1,971,23,26,1,384,24,2
17,29,24,971,21,219,3,295,25,3
30,193,1,972,33,103,1,3243,1,2
11,20,1,972,32,56,1,124,2,6
26,30,1,972,22,189,1,315,3,3
22,14,1,972,43,259,1,227,4,2
29,44,1,972,21,261,2,296,5,3
28,9,1,972,32,90,1,774,6,1
7,101,1,972,32,164,1,385,7,2
2,4,1,972,23,172,1,123,8,1
10,5,1,972,22,197,1,331,9,5
30,193,1,972,33,103,1,3243,10,5
21,114,1,972,23,45,1,393,11,1
2,4,1,972,23,172,1,123,12,4
7,101,1,972,32,164,1,385,13,3
11,20,1,972,32,56,1,124,14,4
30,193,1,972,33,103,1,3243,15,3
30,193,1,972,33,103,1,3243,16,7
26,30,1,972,22,189,1,315,17,6
30,193,1,972,33,103,1,3243,18,7
21,114,1,972,23,45,1,393,19,3
29,44,1,972,21,261,2,296,20,3
21,114,1,972,23,45,1,393,21,6
10,5,1,972,22,197,1,331,22,7
26,30,1,972,22,189,1,315,23,4
29,44,1,972,21,261,2,296,24,6
7,101,1,972,32,164,1,385,25,3
11,20,1,972,32,56,1,124,26,6
10,5,1,972,22,197,1,331,27,5
25,6,1,972,32,183,1,116,28,1
2,4,1,972,23,172,1,123,29,2
28,9,1,972,32,90,1,774,30,2
25,6,1,972,32,183,1,116,31,6
25,6,1,972,32,183,1,116,32,4
26,30,1,972,22,189,1,315,33,4
22,14,1,972,43,259,1,227,34,3
10,5,1,972,22,197,1,331,35,6
10,5,1,972,22,197,1,331,36,7
21,114,1,972,23,45,1,393,37,5
28,9,1,972,32,90,1,774,38,6
11,20,1,972,32,56,1,124,39,4
7,101,1,972,32,164,1,385,40,7
7,101,1,972,32,164,1,385,41,4
2,4,1,972,23,172,1,123,42,1
29,44,1,972,21,261,2,296,43,6
22,14,1,972,43,259,1,227,44,4
28,9,1,972,32,90,1,774,45,6
21,114,1,972,23,45,1,393,46,2
28,9,1,972,32,90,1,774,47,6
2,4,1,972,23,172,1,123,48,4
25,6,1,972,32,183,1,116,49,5
22,14,1,972,43,259,1,227,50,6
26,30,1,972,22,189,1,315,51,4
25,6,1,972,32,183,1,116,52,6
11,20,1,972,32,56,1,124,53,4
22,14,1,972,43,259,1,227,54,3
29,44,1,972,21,261,2,296,55,2
21,114,1,973,22,44,1,179,1,6
25,6,1,973,23,182,1,332,2,7
17,7,1,973,31,222,1,33,3,2
17,7,1,973,31,222,1,33,4,6
17,7,1,973,31,222,1,33,5,3
21,114,1,973,22,44,1,179,6,5
23,5,1,973,42,281,1,354,7,4
17,7,1,973,31,222,1,33,8,1
15,121,1,973,24,16,1,1283,9,3
23,5,1,973,42,281,1,354,10,4
29,44,1,973,22,262,2,107,11,2
16,53,1,973,33,130,1,176,12,3
17,7,1,973,31,222,1,33,13,6
15,121,1,973,24,16,1,1283,14,5
21,114,1,973,22,44,1,179,15,2
23,5,1,973,42,281,1,354,16,2
23,5,1,973,42,281,1,354,17,2
17,7,1,973,31,222,1,33,18,2
16,53,1,973,33,130,1,176,19,2
15,121,1,973,24,16,1,1283,20,4
17,7,1,973,31,222,1,33,21,3
16,53,1,973,33,130,1,176,22,3
29,44,1,973,22,262,2,107,23,7
25,6,1,973,23,182,1,332,24,4
17,7,1,973,31,222,1,33,25,3
29,44,1,973,22,262,2,107,26,2
25,6,1,973,23,182,1,332,27,4
15,121,1,973,24,16,1,1283,28,6
25,6,1,973,23,182,1,332,29,4
25,6,1,973,23,182,1,332,30,4
21,114,1,973,22,44,1,179,31,2
29,44,1,973,22,262,2,107,32,7
16,53,1,973,33,130,1,176,33,1
17,7,1,973,31,222,1,33,34,1
17,7,1,973,31,222,1,33,35,7
21,114,1,973,22,44,1,179,36,2
29,44,1,973,22,262,2,107,37,1
16,53,1,973,33,130,1,176,38,7
23,5,1,973,42,281,1,354,39,4
15,121,1,973,24,16,1,1283,40,4
12,32,42,974,12,501,4,6023,1,4
12,32,42,974,12,501,4,6023,2,4
11,20,1,974,23,55,1,346,3,7
11,20,1,974,23,55,1,346,4,1
16,80,33,974,13,573,4,6025,5,2
16,80,33,974,13,573,4,6025,6,4
5,30,1,974,21,143,1,305,7,2
1,1,1,974,23,120,1,349,8,4
12,32,42,974,12,501,4,6023,9,3
16,53,1,974,32,129,1,402,10,1
12,32,42,974,12,501,4,6023,11,7
16,80,33,974,13,573,4,6025,12,7
12,32,42,974,12,501,4,6023,13,1
12,32,42,974,12,501,4,6023,14,7
16,80,33,974,13,573,4,6025,15,4
16,80,33,974,13,573,4,6025,16,1
7,101,1,974,23,162,1,125,17,3
16,80,33,974,13,573,4,6025,18,1
1,1,1,974,23,120,1,349,19,2
20,385,1,974,11,228,2,340,20,4
12,32,42,974,12,501,4,6023,21,5
7,101,1,974,23,162,1,125,22,3
1,1,1,974,23,120,1,349,23,2
12,32,42,974,12,501,4,6023,24,1
12,32,42,974,12,501,4,6023,25,4
20,385,1,974,11,228,2,340,26,6
16,53,1,974,32,129,1,402,27,3
16,80,33,974,13,573,4,6025,28,6
16,80,33,974,13,573,4,6025,29,7
11,20,1,974,23,55,1,346,30,2
5,30,1,974,21,143,1,305,31,3
12,32,42,974,12,501,4,6023,32,3
11,20,1,974,23,55,1,346,33,4
12,32,42,974,12,501,4,6023,34,7
20,385,1,974,11,228,2,340,35,6
28,9,1,974,23,89,1,729,36,4
12,32,42,974,12,501,4,6023,37,5
16,80,33,974,13,573,4,6025,38,2
7,101,1,974,23,162,1,125,39,4
16,80,33,974,13,573,4,6025,40,2
16,80,33,974,13,573,4,6025,41,7
16,80,33,974,13,573,4,6025,42,1
16,80,33,974,13,573,4,6025,43,2
28,9,1,974,23,89,1,729,44,1
20,385,1,974,11,228,2,340,45,4
16,80,33,974,13,573,4,6025,46,3
5,30,1,974,21,143,1,305,47,6
28,9,1,974,23,89,1,729,48,2
12,32,42,974,12,501,4,6023,49,7
16,53,1,974,32,129,1,402,50,1
5,30,1,974,21,143,1,305,51,3
28,9,1,974,23,89,1,729,52,3
12,32,42,974,12,501,4,6023,53,7
11,20,1,974,23,55,1,346,54,7
16,53,1,974,32,129,1,402,55,5
28,9,1,974,23,89,1,729,56,7
16,80,33,974,13,573,4,6025,57,3
12,32,42,974,12,501,4,6023,58,4
16,80,33,974,13,573,4,6025,59,6
12,32,42,974,12,501,4,6023,60,4
7,101,1,974,23,162,1,125,61,3
12,32,42,974,12,501,4,6023,62,6
1,1,1,974,23,120,1,349,63,2
12,32,42,974,12,501,4,6023,64,2
12,32,42,974,12,501,4,6023,65,6
20,385,1,974,11,228,2,340,66,1
5,30,1,974,21,143,1,305,67,5
1,1,1,974,23,120,1,349,68,5
16,53,1,974,32,129,1,402,69,7
16,80,33,974,13,573,4,6025,70,5
7,101,1,974,23,162,1,125,71,2
12,32,42,974,12,501,4,6023,72,2
16,80,33,974,13,573,4,6025,73,3
20,385,1,975,21,230,2,64,1,4
24,28,1,975,42,66,1,247,2,3
22,14,1,975,43,259,1,52,3,6
20,385,1,975,21,230,2,64,4,4
31,50,1,975,23,71,1,258,5,5
26,30,1,975,22,189,1,155,6,5
12,1,1,975,31,114,1,306,7,6
12,1,1,975,31,114,1,306,8,3
20,385,1,975,21,230,2,64,9,1
20,385,1,975,21,230,2,64,10,6
31,50,1,975,23,71,1,258,11,4
26,30,1,975,22,189,1,155,12,4
22,14,1,975,43,259,1,52,13,3
12,1,1,975,31,114,1,306,14,3
26,30,1,975,22,189,1,155,15,3
20,385,1,975,21,230,2,64,16,5
31,50,1,975,23,71,1,258,17,1
22,14,1,975,43,259,1,52,18,2
31,50,1,975,23,71,1,258,19,5
12,1,1,975,31,114,1,306,20,6
24,28,1,975,42,66,1,247,21,1
24,28,1,975,42,66,1,247,22,1
22,14,1,975,43,259,1,52,23,2
31,50,1,975,23,71,1,258,24,3
26,30,1,975,22,189,1,155,25,1
12,1,1,975,31,114,1,306,26,3
26,30,1,975,22,189,1,155,27,1
24,28,1,975,42,66,1,247,28,5
24,28,1,975,42,66,1,247,29,6
22,14,1,975,43,259,1,52,30,3
8,19,1,976,43,85,1,594,1,7
8,19,1,976,43,85,1,594,2,3
2,2,1,976,33,303,1,5314,3,2
8,19,1,976,43,85,1,594,4,6
1,1,1,976,23,120,1,179,5,6
15,106,1,976,43,141,1,350,6,6
1,1,1,976,23,120,1,179,7,5
11,20,1,976,22,54,1,412,8,6
2,2,1,976,33,303,1,5314,9,3
11,20,1,976,22,54,1,412,10,5
2,2,1,976,33,303,1,5314,11,7
23,5,1,976,33,279,1,281,12,1
11,20,1,976,22,54,1,412,13,4
15,106,1,976,43,141,1,350,14,2
23,5,1,976,33,279,1,281,15,1
10,5,1,976,42,201,1,153,16,6
1,1,1,976,23,120,1,179,17,4
8,19,1,976,43,85,1,594,18,5
23,5,1,976,33,279,1,281,19,6
8,19,1,976,43,85,1,594,20,6
15,106,1,976,43,141,1,350,21,3
1,1,1,976,23,120,1,179,22,5
2,2,1,976,33,303,1,5314,23,2
11,20,1,976,22,54,1,412,24,2
28,9,1,976,33,91,1,786,25,4
2,2,1,976,33,303,1,5314,26,1
28,9,1,976,33,91,1,786,27,4
10,5,1,976,42,201,1,153,28,2
23,5,1,976,33,279,1,281,29,4
1,1,1,976,23,120,1,179,30,6
15,106,1,976,43,141,1,350,31,2
23,5,1,976,33,279,1,281,32,4
11,20,1,976,22,54,1,412,33,7
28,9,1,976,33,91,1,786,34,6
28,9,1,976,33,91,1,786,35,5
10,5,1,976,42,201,1,153,36,7
15,106,1,976,43,141,1,350,37,1
28,9,1,976,33,91,1,786,38,4
10,5,1,976,42,201,1,153,39,5
10,5,1,976,42,201,1,153,40,2
12,1,1,977,32,115,1,346,1,7
7,59,2761,977,11,408,4,6024,2,1
7,59,2761,977,11,408,4,6024,3,5
7,59,2761,977,11,408,4,6024,4,7
17,29,24,977,21,219,3,70,5,2
12,1,1,977,32,115,1,346,6,3
7,59,2761,977,11,408,4,6024,7,6
7,59,2761,977,11,408,4,6024,8,7
29,44,1,977,21,261,2,322,9,7
7,59,2761,977,11,408,4,6024,10,2
7,59,2761,977,11,408,4,6024,11,4
